2024-08-16 18:05:33,985 INFO    StreamThr :3920563 [internal.py:wandb_internal():85] W&B internal server running at pid: 3920563, started at: 2024-08-16 18:05:33.984050
2024-08-16 18:05:33,988 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: status
2024-08-16 18:05:33,991 INFO    WriterThread:3920563 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/run-38vq04g5.wandb
2024-08-16 18:05:33,992 DEBUG   SenderThread:3920563 [sender.py:send():391] send: header
2024-08-16 18:05:33,999 DEBUG   SenderThread:3920563 [sender.py:send():391] send: run
2024-08-16 18:05:34,365 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 18:05:34,365 INFO    SenderThread:3920563 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_180533-38vq04g5/files
2024-08-16 18:05:34,365 INFO    SenderThread:3920563 [sender.py:_start_run_threads():1200] run started: 38vq04g5 with start time 1723827933.98539
2024-08-16 18:05:34,365 DEBUG   SenderThread:3920563 [sender.py:send_request():418] send_request: check_version
2024-08-16 18:05:34,434 DEBUG   HandlerThread:3920563 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 18:05:34,451 DEBUG   HandlerThread:3920563 [system_info.py:__init__():26] System info init
2024-08-16 18:05:34,451 DEBUG   HandlerThread:3920563 [system_info.py:__init__():41] System info init done
2024-08-16 18:05:34,451 INFO    HandlerThread:3920563 [system_monitor.py:start():194] Starting system monitor
2024-08-16 18:05:34,451 INFO    SystemMonitor:3920563 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 18:05:34,451 INFO    HandlerThread:3920563 [system_monitor.py:probe():214] Collecting system info
2024-08-16 18:05:34,462 INFO    SystemMonitor:3920563 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 18:05:34,463 INFO    SystemMonitor:3920563 [interfaces.py:start():188] Started disk monitoring
2024-08-16 18:05:34,464 INFO    SystemMonitor:3920563 [interfaces.py:start():188] Started gpu monitoring
2024-08-16 18:05:34,465 INFO    SystemMonitor:3920563 [interfaces.py:start():188] Started memory monitoring
2024-08-16 18:05:34,465 INFO    SystemMonitor:3920563 [interfaces.py:start():188] Started network monitoring
2024-08-16 18:05:34,467 DEBUG   HandlerThread:3920563 [system_info.py:probe():152] Probing system
