2024-08-12 18:18:18,483 INFO    StreamThr :2432458 [internal.py:wandb_internal():85] W&B internal server running at pid: 2432458, started at: 2024-08-12 18:18:18.481092
2024-08-12 18:18:18,485 DEBUG   HandlerThread:2432458 [handler.py:handle_request():158] handle_request: status
2024-08-12 18:18:18,487 INFO    WriterThread:2432458 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240812_181818-ns3usso0/run-ns3usso0.wandb
2024-08-12 18:18:18,489 DEBUG   SenderThread:2432458 [sender.py:send():391] send: header
2024-08-12 18:18:18,498 DEBUG   SenderThread:2432458 [sender.py:send():391] send: run
2024-08-12 18:18:18,865 INFO    SenderThread:2432458 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240812_181818-ns3usso0/files
2024-08-12 18:18:18,865 INFO    SenderThread:2432458 [sender.py:_start_run_threads():1200] run started: ns3usso0 with start time 1723483098.482067
2024-08-12 18:18:18,866 DEBUG   HandlerThread:2432458 [handler.py:handle_request():158] handle_request: check_version
2024-08-12 18:18:18,866 DEBUG   SenderThread:2432458 [sender.py:send_request():418] send_request: check_version
2024-08-12 18:18:18,945 DEBUG   HandlerThread:2432458 [handler.py:handle_request():158] handle_request: run_start
2024-08-12 18:18:18,962 DEBUG   HandlerThread:2432458 [system_info.py:__init__():26] System info init
2024-08-12 18:18:18,962 DEBUG   HandlerThread:2432458 [system_info.py:__init__():41] System info init done
2024-08-12 18:18:18,962 INFO    HandlerThread:2432458 [system_monitor.py:start():194] Starting system monitor
2024-08-12 18:18:18,962 INFO    SystemMonitor:2432458 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-12 18:18:18,962 INFO    HandlerThread:2432458 [system_monitor.py:probe():214] Collecting system info
2024-08-12 18:18:18,973 INFO    SystemMonitor:2432458 [interfaces.py:start():188] Started cpu monitoring
2024-08-12 18:18:18,975 INFO    SystemMonitor:2432458 [interfaces.py:start():188] Started disk monitoring
2024-08-12 18:18:18,976 INFO    SystemMonitor:2432458 [interfaces.py:start():188] Started gpu monitoring
2024-08-12 18:18:18,976 INFO    SystemMonitor:2432458 [interfaces.py:start():188] Started memory monitoring
2024-08-12 18:18:18,976 INFO    SystemMonitor:2432458 [interfaces.py:start():188] Started network monitoring
2024-08-12 18:18:18,985 DEBUG   HandlerThread:2432458 [system_info.py:probe():152] Probing system
2024-08-12 18:18:19,000 DEBUG   HandlerThread:2432458 [system_info.py:_probe_git():137] Probing git
2024-08-12 18:18:19,015 DEBUG   HandlerThread:2432458 [system_info.py:_probe_git():145] Probing git done
2024-08-12 18:18:19,016 DEBUG   HandlerThread:2432458 [system_info.py:probe():200] Probing system done
