2024-08-16 20:18:04,515 INFO    StreamThr :3946044 [internal.py:wandb_internal():85] W&B internal server running at pid: 3946044, started at: 2024-08-16 20:18:04.513924
2024-08-16 20:18:04,518 DEBUG   HandlerThread:3946044 [handler.py:handle_request():158] handle_request: status
2024-08-16 20:18:04,520 INFO    WriterThread:3946044 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_201804-94mx4701/run-94mx4701.wandb
2024-08-16 20:18:04,522 DEBUG   SenderThread:3946044 [sender.py:send():391] send: header
2024-08-16 20:18:04,529 DEBUG   SenderThread:3946044 [sender.py:send():391] send: run
2024-08-16 20:18:06,021 INFO    SenderThread:3946044 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_201804-94mx4701/files
2024-08-16 20:18:06,021 INFO    SenderThread:3946044 [sender.py:_start_run_threads():1200] run started: 94mx4701 with start time 1723835884.51542
2024-08-16 20:18:06,022 DEBUG   HandlerThread:3946044 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 20:18:06,022 DEBUG   SenderThread:3946044 [sender.py:send_request():418] send_request: check_version
2024-08-16 20:18:06,091 DEBUG   HandlerThread:3946044 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 20:18:06,107 DEBUG   HandlerThread:3946044 [system_info.py:__init__():26] System info init
2024-08-16 20:18:06,107 DEBUG   HandlerThread:3946044 [system_info.py:__init__():41] System info init done
2024-08-16 20:18:06,107 INFO    HandlerThread:3946044 [system_monitor.py:start():194] Starting system monitor
2024-08-16 20:18:06,107 INFO    SystemMonitor:3946044 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 20:18:06,107 INFO    HandlerThread:3946044 [system_monitor.py:probe():214] Collecting system info
2024-08-16 20:18:06,118 INFO    SystemMonitor:3946044 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 20:18:06,119 INFO    SystemMonitor:3946044 [interfaces.py:start():188] Started disk monitoring
2024-08-16 20:18:06,120 INFO    SystemMonitor:3946044 [interfaces.py:start():188] Started gpu monitoring
2024-08-16 20:18:06,121 INFO    SystemMonitor:3946044 [interfaces.py:start():188] Started memory monitoring
2024-08-16 20:18:06,121 INFO    SystemMonitor:3946044 [interfaces.py:start():188] Started network monitoring
2024-08-16 20:18:06,124 DEBUG   HandlerThread:3946044 [system_info.py:probe():152] Probing system
2024-08-16 20:18:06,135 DEBUG   HandlerThread:3946044 [system_info.py:_probe_git():137] Probing git
