2024-08-12 17:56:46,383 INFO    StreamThr :601869 [internal.py:wandb_internal():85] W&B internal server running at pid: 601869, started at: 2024-08-12 17:56:46.379375
2024-08-12 17:56:46,385 DEBUG   HandlerThread:601869 [handler.py:handle_request():158] handle_request: status
2024-08-12 17:56:46,388 INFO    WriterThread:601869 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240812_175646-lniogbqx/run-lniogbqx.wandb
2024-08-12 17:56:46,389 DEBUG   SenderThread:601869 [sender.py:send():391] send: header
2024-08-12 17:56:46,396 DEBUG   SenderThread:601869 [sender.py:send():391] send: run
2024-08-12 17:56:46,757 DEBUG   HandlerThread:601869 [handler.py:handle_request():158] handle_request: check_version
2024-08-12 17:56:46,757 INFO    SenderThread:601869 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240812_175646-lniogbqx/files
2024-08-12 17:56:46,757 INFO    SenderThread:601869 [sender.py:_start_run_threads():1200] run started: lniogbqx with start time 1723481806.380431
2024-08-12 17:56:46,757 DEBUG   SenderThread:601869 [sender.py:send_request():418] send_request: check_version
2024-08-12 17:56:46,826 DEBUG   HandlerThread:601869 [handler.py:handle_request():158] handle_request: run_start
2024-08-12 17:56:46,843 DEBUG   HandlerThread:601869 [system_info.py:__init__():26] System info init
2024-08-12 17:56:46,843 DEBUG   HandlerThread:601869 [system_info.py:__init__():41] System info init done
2024-08-12 17:56:46,843 INFO    HandlerThread:601869 [system_monitor.py:start():194] Starting system monitor
2024-08-12 17:56:46,843 INFO    SystemMonitor:601869 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-12 17:56:46,843 INFO    HandlerThread:601869 [system_monitor.py:probe():214] Collecting system info
2024-08-12 17:56:46,854 INFO    SystemMonitor:601869 [interfaces.py:start():188] Started cpu monitoring
2024-08-12 17:56:46,855 INFO    SystemMonitor:601869 [interfaces.py:start():188] Started disk monitoring
2024-08-12 17:56:46,856 INFO    SystemMonitor:601869 [interfaces.py:start():188] Started gpu monitoring
2024-08-12 17:56:46,857 INFO    SystemMonitor:601869 [interfaces.py:start():188] Started memory monitoring
2024-08-12 17:56:46,857 INFO    SystemMonitor:601869 [interfaces.py:start():188] Started network monitoring
2024-08-12 17:56:46,866 DEBUG   HandlerThread:601869 [system_info.py:probe():152] Probing system
2024-08-12 17:56:46,885 DEBUG   HandlerThread:601869 [system_info.py:_probe_git():137] Probing git
2024-08-12 17:56:46,895 DEBUG   HandlerThread:601869 [system_info.py:_probe_git():145] Probing git done
2024-08-12 17:56:46,895 DEBUG   HandlerThread:601869 [system_info.py:probe():200] Probing system done
