2024-08-19 16:54:31,395 INFO    StreamThr :2541105 [internal.py:wandb_internal():85] W&B internal server running at pid: 2541105, started at: 2024-08-19 16:54:31.393974
2024-08-19 16:54:31,413 DEBUG   HandlerThread:2541105 [handler.py:handle_request():158] handle_request: status
2024-08-19 16:54:31,415 INFO    WriterThread:2541105 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240819_165431-3jxs4tmk/run-3jxs4tmk.wandb
2024-08-19 16:54:31,421 DEBUG   SenderThread:2541105 [sender.py:send():391] send: header
2024-08-19 16:54:31,452 DEBUG   SenderThread:2541105 [sender.py:send():391] send: run
2024-08-19 16:54:31,879 INFO    SenderThread:2541105 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240819_165431-3jxs4tmk/files
2024-08-19 16:54:31,879 INFO    SenderThread:2541105 [sender.py:_start_run_threads():1200] run started: 3jxs4tmk with start time 1724082871.397554
2024-08-19 16:54:31,917 DEBUG   HandlerThread:2541105 [handler.py:handle_request():158] handle_request: check_version
2024-08-19 16:54:31,917 DEBUG   SenderThread:2541105 [sender.py:send_request():418] send_request: check_version
2024-08-19 16:54:32,001 DEBUG   HandlerThread:2541105 [handler.py:handle_request():158] handle_request: run_start
2024-08-19 16:54:32,018 DEBUG   HandlerThread:2541105 [system_info.py:__init__():26] System info init
2024-08-19 16:54:32,018 DEBUG   HandlerThread:2541105 [system_info.py:__init__():41] System info init done
2024-08-19 16:54:32,018 INFO    HandlerThread:2541105 [system_monitor.py:start():194] Starting system monitor
2024-08-19 16:54:32,018 INFO    SystemMonitor:2541105 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-19 16:54:32,018 INFO    HandlerThread:2541105 [system_monitor.py:probe():214] Collecting system info
2024-08-19 16:54:32,029 INFO    SystemMonitor:2541105 [interfaces.py:start():188] Started cpu monitoring
2024-08-19 16:54:32,030 INFO    SystemMonitor:2541105 [interfaces.py:start():188] Started disk monitoring
2024-08-19 16:54:32,031 INFO    SystemMonitor:2541105 [interfaces.py:start():188] Started gpu monitoring
2024-08-19 16:54:32,032 INFO    SystemMonitor:2541105 [interfaces.py:start():188] Started memory monitoring
2024-08-19 16:54:32,032 INFO    SystemMonitor:2541105 [interfaces.py:start():188] Started network monitoring
2024-08-19 16:54:32,041 DEBUG   HandlerThread:2541105 [system_info.py:probe():152] Probing system
2024-08-19 16:54:32,058 DEBUG   HandlerThread:2541105 [system_info.py:_probe_git():137] Probing git
2024-08-19 16:54:32,069 DEBUG   HandlerThread:2541105 [system_info.py:_probe_git():145] Probing git done
2024-08-19 16:54:32,069 DEBUG   HandlerThread:2541105 [system_info.py:probe():200] Probing system done
