2024-08-16 19:39:04,382 INFO    StreamThr :3942130 [internal.py:wandb_internal():85] W&B internal server running at pid: 3942130, started at: 2024-08-16 19:39:04.379770
2024-08-16 19:39:04,385 DEBUG   HandlerThread:3942130 [handler.py:handle_request():158] handle_request: status
2024-08-16 19:39:04,387 INFO    WriterThread:3942130 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_193904-p667s8vi/run-p667s8vi.wandb
2024-08-16 19:39:04,389 DEBUG   SenderThread:3942130 [sender.py:send():391] send: header
2024-08-16 19:39:04,394 DEBUG   SenderThread:3942130 [sender.py:send():391] send: run
2024-08-16 19:39:04,734 DEBUG   HandlerThread:3942130 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 19:39:04,734 INFO    SenderThread:3942130 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240816_193904-p667s8vi/files
2024-08-16 19:39:04,735 INFO    SenderThread:3942130 [sender.py:_start_run_threads():1200] run started: p667s8vi with start time 1723833544.380715
2024-08-16 19:39:04,735 DEBUG   SenderThread:3942130 [sender.py:send_request():418] send_request: check_version
2024-08-16 19:39:04,803 DEBUG   HandlerThread:3942130 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 19:39:04,821 DEBUG   HandlerThread:3942130 [system_info.py:__init__():26] System info init
2024-08-16 19:39:04,821 DEBUG   HandlerThread:3942130 [system_info.py:__init__():41] System info init done
2024-08-16 19:39:04,821 INFO    HandlerThread:3942130 [system_monitor.py:start():194] Starting system monitor
2024-08-16 19:39:04,821 INFO    SystemMonitor:3942130 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 19:39:04,821 INFO    HandlerThread:3942130 [system_monitor.py:probe():214] Collecting system info
2024-08-16 19:39:04,832 INFO    SystemMonitor:3942130 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 19:39:04,834 INFO    SystemMonitor:3942130 [interfaces.py:start():188] Started disk monitoring
2024-08-16 19:39:04,835 INFO    SystemMonitor:3942130 [interfaces.py:start():188] Started gpu monitoring
2024-08-16 19:39:04,835 INFO    SystemMonitor:3942130 [interfaces.py:start():188] Started memory monitoring
2024-08-16 19:39:04,836 INFO    SystemMonitor:3942130 [interfaces.py:start():188] Started network monitoring
2024-08-16 19:39:04,838 DEBUG   HandlerThread:3942130 [system_info.py:probe():152] Probing system
2024-08-16 19:39:04,849 DEBUG   HandlerThread:3942130 [system_info.py:_probe_git():137] Probing git
2024-08-16 19:39:04,859 DEBUG   HandlerThread:3942130 [system_info.py:_probe_git():145] Probing git done
2024-08-16 19:39:04,859 DEBUG   HandlerThread:3942130 [system_info.py:probe():200] Probing system done
