2024-08-13 06:29:27,923 INFO    StreamThr :482183 [internal.py:wandb_internal():85] W&B internal server running at pid: 482183, started at: 2024-08-13 06:29:27.919141
2024-08-13 06:29:27,925 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: status
2024-08-13 06:29:27,928 INFO    WriterThread:482183 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062927-oj6agcwc/run-oj6agcwc.wandb
2024-08-13 06:29:27,929 DEBUG   SenderThread:482183 [sender.py:send():391] send: header
2024-08-13 06:29:27,935 DEBUG   SenderThread:482183 [sender.py:send():391] send: run
2024-08-13 06:29:28,273 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: check_version
2024-08-13 06:29:28,273 INFO    SenderThread:482183 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062927-oj6agcwc/files
2024-08-13 06:29:28,273 INFO    SenderThread:482183 [sender.py:_start_run_threads():1200] run started: oj6agcwc with start time 1723526967.920202
2024-08-13 06:29:28,273 DEBUG   SenderThread:482183 [sender.py:send_request():418] send_request: check_version
2024-08-13 06:29:28,419 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: run_start
2024-08-13 06:29:28,436 DEBUG   HandlerThread:482183 [system_info.py:__init__():26] System info init
2024-08-13 06:29:28,436 DEBUG   HandlerThread:482183 [system_info.py:__init__():41] System info init done
2024-08-13 06:29:28,436 INFO    HandlerThread:482183 [system_monitor.py:start():194] Starting system monitor
2024-08-13 06:29:28,436 INFO    SystemMonitor:482183 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-13 06:29:28,436 INFO    HandlerThread:482183 [system_monitor.py:probe():214] Collecting system info
2024-08-13 06:29:28,447 INFO    SystemMonitor:482183 [interfaces.py:start():188] Started cpu monitoring
2024-08-13 06:29:28,448 INFO    SystemMonitor:482183 [interfaces.py:start():188] Started disk monitoring
2024-08-13 06:29:28,449 INFO    SystemMonitor:482183 [interfaces.py:start():188] Started gpu monitoring
2024-08-13 06:29:28,449 INFO    SystemMonitor:482183 [interfaces.py:start():188] Started memory monitoring
2024-08-13 06:29:28,450 INFO    SystemMonitor:482183 [interfaces.py:start():188] Started network monitoring
2024-08-13 06:29:28,452 DEBUG   HandlerThread:482183 [system_info.py:probe():152] Probing system
2024-08-13 06:29:28,454 DEBUG   HandlerThread:482183 [system_info.py:_probe_git():137] Probing git
2024-08-13 06:29:28,472 DEBUG   HandlerThread:482183 [system_info.py:_probe_git():145] Probing git done
2024-08-13 06:29:28,473 DEBUG   HandlerThread:482183 [system_info.py:probe():200] Probing system done
2024-08-13 06:29:28,473 DEBUG   HandlerThread:482183 [system_monitor.py:probe():223] {'os': 'Linux-5.14.0-362.24.1.el9_3.0.1.x86_64-x86_64-with-glibc2.34', 'python': '3.12.4', 'heartbeatAt': '2024-08-13T05:29:28.452399', 'startedAt': '2024-08-13T05:29:27.911742', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/main_training.py', 'codePathLocal': 'main_training.py', 'codePath': 'main_training.py', 'git': {'remote': 'https://github.com/charles-kmc/Conditional-Diffusion-Models-for-IVP.git', 'commit': '85ee56cacca1263aaaec6577acd7d5639be28e61'}, 'email': 'ckemajou@aimsammi.org', 'root': '/users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP', 'host': 'gpu15.pri.dmog.alces.network', 'username': 'cmk2000', 'executable': '/users/cmk2000/.conda/envs/dmog_env39/bin/python3', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2802.9591250000044, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 3314.527, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}, {'current': 2794.839, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 31.200942993164062, 'used': 6.837104797363281}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 502.8676071166992}}
2024-08-13 06:29:28,473 INFO    HandlerThread:482183 [system_monitor.py:probe():224] Finished collecting system info
2024-08-13 06:29:28,473 INFO    HandlerThread:482183 [system_monitor.py:probe():227] Publishing system info
2024-08-13 06:29:28,473 DEBUG   HandlerThread:482183 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-13 06:29:29,274 INFO    Thread-12 :482183 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062927-oj6agcwc/files/conda-environment.yaml
2024-08-13 06:29:31,242 DEBUG   HandlerThread:482183 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-13 06:29:31,243 INFO    HandlerThread:482183 [system_monitor.py:probe():229] Finished publishing system info
2024-08-13 06:29:31,246 DEBUG   SenderThread:482183 [sender.py:send():391] send: files
2024-08-13 06:29:31,246 INFO    SenderThread:482183 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-13 06:29:31,274 INFO    Thread-12 :482183 [dir_watcher.py:_on_file_modified():288] file/dir modified: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062927-oj6agcwc/files/conda-environment.yaml
2024-08-13 06:29:31,274 INFO    Thread-12 :482183 [dir_watcher.py:_on_file_created():271] file/dir created: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062927-oj6agcwc/files/wandb-metadata.json
2024-08-13 06:29:31,343 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: python_packages
2024-08-13 06:29:31,343 DEBUG   SenderThread:482183 [sender.py:send_request():418] send_request: python_packages
2024-08-13 06:29:31,344 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: stop_status
2024-08-13 06:29:31,344 DEBUG   SenderThread:482183 [sender.py:send_request():418] send_request: stop_status
2024-08-13 06:29:31,347 DEBUG   HandlerThread:482183 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-13 06:29:31,518 DEBUG   SenderThread:482183 [sender.py:send():391] send: telemetry
