2024-08-13 06:26:46,800 INFO    StreamThr :481073 [internal.py:wandb_internal():85] W&B internal server running at pid: 481073, started at: 2024-08-13 06:26:46.800220
2024-08-13 06:26:46,801 DEBUG   HandlerThread:481073 [handler.py:handle_request():158] handle_request: status
2024-08-13 06:26:46,825 INFO    WriterThread:481073 [datastore.py:open_for_write():87] open: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062646-ilika3x9/run-ilika3x9.wandb
2024-08-13 06:26:46,826 DEBUG   SenderThread:481073 [sender.py:send():391] send: header
2024-08-13 06:26:46,851 DEBUG   SenderThread:481073 [sender.py:send():391] send: run
2024-08-13 06:26:47,210 DEBUG   HandlerThread:481073 [handler.py:handle_request():158] handle_request: check_version
2024-08-13 06:26:47,210 INFO    SenderThread:481073 [dir_watcher.py:__init__():211] watching files in: /users/cmk2000/cmk2000/Deep learning models/LLMs/Conditional-Diffusion-Models-for-IVP/wandb/run-20240813_062646-ilika3x9/files
2024-08-13 06:26:47,210 INFO    SenderThread:481073 [sender.py:_start_run_threads():1200] run started: ilika3x9 with start time 1723526806.822339
2024-08-13 06:26:47,210 DEBUG   SenderThread:481073 [sender.py:send_request():418] send_request: check_version
2024-08-13 06:26:47,280 DEBUG   HandlerThread:481073 [handler.py:handle_request():158] handle_request: run_start
2024-08-13 06:26:47,297 DEBUG   HandlerThread:481073 [system_info.py:__init__():26] System info init
2024-08-13 06:26:47,297 DEBUG   HandlerThread:481073 [system_info.py:__init__():41] System info init done
2024-08-13 06:26:47,297 INFO    HandlerThread:481073 [system_monitor.py:start():194] Starting system monitor
2024-08-13 06:26:47,297 INFO    SystemMonitor:481073 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-13 06:26:47,297 INFO    HandlerThread:481073 [system_monitor.py:probe():214] Collecting system info
2024-08-13 06:26:47,308 INFO    SystemMonitor:481073 [interfaces.py:start():188] Started cpu monitoring
2024-08-13 06:26:47,309 INFO    SystemMonitor:481073 [interfaces.py:start():188] Started disk monitoring
2024-08-13 06:26:47,311 INFO    SystemMonitor:481073 [interfaces.py:start():188] Started gpu monitoring
2024-08-13 06:26:47,311 INFO    SystemMonitor:481073 [interfaces.py:start():188] Started memory monitoring
2024-08-13 06:26:47,311 INFO    SystemMonitor:481073 [interfaces.py:start():188] Started network monitoring
2024-08-13 06:26:47,320 DEBUG   HandlerThread:481073 [system_info.py:probe():152] Probing system
2024-08-13 06:26:47,336 DEBUG   HandlerThread:481073 [system_info.py:_probe_git():137] Probing git
2024-08-13 06:26:47,349 DEBUG   HandlerThread:481073 [system_info.py:_probe_git():145] Probing git done
2024-08-13 06:26:47,349 DEBUG   HandlerThread:481073 [system_info.py:probe():200] Probing system done
